Pool,Loan,Price,Amount,Fico,Dti,IsExpensive,IsCalifornia,IsCashout,IsPrimary
pool_182,3000582511,219931.315018767,212900,786,31.257,0,1,0,1
pool_182,3000591711,218672.304796794,213700,787,34.26,0,1,0,1
pool_182,3000592259,334619.164533698,324000,779,32.387,0,0,0,1
pool_182,3000593341,353633.699876816,345000,756,45.744,0,1,0,0
pool_182,3000595095,345352.844496575,337500,788,22.976,0,0,0,1
pool_182,3000596917,215962.739240495,209000,749,36.156,0,0,1,1
pool_182,3000598113,383144.758369862,370000,808,40.335,0,0,0,1
pool_182,3000599994,268657.883249314,260000,700,44.843,0,0,0,1
pool_182,3000600400,679330.642113013,655000,765,26.269,1,1,0,1
pool_182,3200056325,381856.133086224,369648,727,46.143,0,0,0,1
pool_182,600131408,503279.091443155,495000,786,34.68,0,0,0,0
pool_182,600139780,549140.015012027,543900,713,44.001,1,0,1,1
pool_182,600141983,157849.543485685,155000,773,50.059,0,0,1,0
pool_182,600143760,287729.363572192,277000,693,41.302,0,1,1,1
pool_182,600144242,392546.556146303,381000,791,40.233,0,0,0,1
pool_182,600144586,215339.251448425,210000,758,47.24,0,0,0,0
pool_182,600144623,535661.778538294,513000,770,37.963,1,0,0,1
pool_182,600144728,238427.731552877,233000,794,38.338,0,0,0,1
pool_182,600144741,375022.945643834,370000,760,23.718,0,0,0,1
pool_182,600144811,368850.131309588,360000,804,26.105,0,0,1,1
pool_182,600144939,417913.671957918,408400,754,36.089,0,0,0,1
pool_182,600145657,335434.960162192,327000,757,35.686,0,0,0,1
pool_182,600146606,153797.901020794,148000,710,46.281,0,0,0,1
pool_182,600146795,229642.710770343,223500,724,42.939,0,0,0,1
pool_182,600147803,247705.329182136,240000,739,37.852,0,0,1,1
pool_183,103395621,243880.38790095,236500,671,49.493,0,0,1,1
pool_183,103421508,151234.358862792,145000,700,49.574,0,0,1,1
pool_183,103422386,280290.206164012,281000,781,47.863,0,0,1,1
pool_183,103424434,229049.145725732,224000,776,37.873,0,1,0,1
pool_183,103425841,216794.949693341,215000,697,48.9,0,0,1,0
pool_183,103431648,561846.612759739,548000,711,31.243,1,1,0,1
pool_183,103432765,189138.861556253,188000,708,44.666,0,0,1,1
pool_183,103432930,324124.496917392,315000,763,43.62,0,0,0,0
pool_183,103433499,203265.95575316,200000,775,16.542,0,0,0,1
pool_183,103433694,403982.874930976,400000,770,25.007,0,0,0,1
pool_183,103435458,224446.548557888,218400,756,49.743,0,0,1,1
pool_183,103436757,195754.520876527,191462,723,41.158,0,0,1,1
pool_183,103438261,209578.02179767,208500,769,48.378,0,0,1,1
pool_183,103444429,234862.066951752,229000,753,44.075,0,0,0,1
pool_183,103444615,509569.167605509,496500,720,48.932,1,0,0,1
pool_183,103444617,202998.439160575,204000,785,43.466,0,0,1,1
pool_183,103445744,194226.716098384,186400,762,47.902,0,0,0,1
pool_183,103447838,259544.575780342,258300,733,28.853,0,1,0,0
pool_183,103448117,338301.716877402,328930,684,44.614,0,0,0,1
pool_183,103448784,174877.85712649,168500,785,42.549,0,0,1,1
pool_183,103449191,285607.09620682,281250,749,36.872,0,1,1,0
pool_183,103449467,382427.271243435,384000,771,36.125,0,0,1,1
pool_183,103450538,278602.594253062,273000,803,27,0,0,0,1
pool_183,103451012,212053.482664394,208000,716,44.486,0,0,0,1
pool_183,103451051,326243.342691353,323000,765,36.771,0,0,1,1
pool_183,103451073,230278.159130215,226000,696,46.109,0,0,0,1
pool_183,103451138,184328.463947023,178620,744,38.331,0,0,0,1
pool_183,103451198,437456.886940893,433747,795,38.838,0,0,0,1
pool_183,103451686,477571.552136361,472000,748,32.845,0,1,1,1
pool_183,103451876,187572.591119928,181700,714,26.454,0,0,0,1
pool_183,103452093,322786.135035416,315000,691,48.29,0,0,1,1
pool_183,103452164,274247.009314713,268000,803,31.391,0,1,0,1
pool_183,103453480,413468.583639248,404000,763,29.872,0,0,1,1
pool_183,103453976,601175.541225249,589000,796,33.163,1,1,0,1
pool_183,103454154,361189.588355687,360000,722,43.304,0,0,1,1
pool_183,103454343,358186.96616572,360000,763,29.196,0,0,1,1
pool_183,103454386,350925.08166127,344739,801,41.237,0,1,0,1
pool_183,103454390,270263.411053073,265700,792,28.657,0,0,0,1
pool_183,103454854,286926.365711956,282000,793,20.078,0,0,0,1
pool_183,103455206,284316.853379008,279193,747,44.1,0,0,1,1
pool_183,103455637,116940.008136833,116000,802,26.835,0,0,1,1
pool_183,103457886,251425.074688026,250500,796,48.294,0,0,0,1
pool_183,103458038,179844.653209177,176000,739,44.354,0,0,1,1
pool_183,103458280,162333.585827063,156000,700,40.447,0,0,1,1
pool_183,103458634,210332.761476589,203800,652,48.958,0,0,0,1
pool_183,103459092,251548.81808186,250000,817,20.288,0,0,0,1
pool_183,103459225,183477.799592428,180000,666,30.164,0,0,1,1
pool_183,103459945,202653.825616174,200000,816,26.317,0,0,1,0
pool_183,103461387,288417.07119826,279000,803,36.464,0,0,0,1
pool_183,103461663,200626.501260014,196000,720,40.327,0,0,1,1
pool_183,103461758,300409.510059066,291368,764,34.067,0,0,1,1
pool_183,103462296,349728.380547495,340000,742,26.295,0,0,1,1
pool_183,103462619,278637.738286628,270700,771,34.329,0,0,0,1
pool_183,103462778,358410.3861751,355000,706,32.386,0,0,0,1
pool_183,103462984,206542.602177302,200000,705,38.57,0,0,0,1
pool_183,103464577,122953.142217554,118750,750,32.818,0,0,0,1
pool_183,103464945,378280.985838556,365500,788,30.18,0,1,0,1
pool_183,103465311,116547.041753274,114000,767,49.741,0,0,0,1
pool_183,103465812,225492.339911357,217100,791,20.91,0,0,0,1
pool_183,103465900,203046.973577592,196000,707,43.447,0,0,0,1
pool_183,103466066,305108.149445549,298000,794,42.019,0,0,0,1
pool_183,103466547,197763.905835362,192000,806,29.11,0,0,0,0
pool_183,103467042,214762.464907941,212000,735,18.185,0,0,1,1
pool_183,103467287,200194.664434671,196750,792,22.431,0,0,0,1
pool_183,103467399,205956.525616174,200000,815,33.842,0,0,1,1
pool_183,103467678,203718.148601446,200000,716,45.698,0,0,1,1
pool_183,103468293,520368.784790333,512000,771,42.066,1,0,1,1
pool_183,103468423,185076.401095652,180000,738,47.803,0,0,1,1
pool_183,103468750,218078.816109305,214000,735,29.32,0,0,1,1
pool_183,103469240,116121.897534098,112500,777,45.765,0,0,1,1
pool_183,103469563,295310.293061255,293000,798,50.338,0,1,0,0
pool_183,103470014,347642.939513253,337000,770,48.785,0,0,1,1
pool_183,103470179,284004.06731128,275500,724,23.406,0,0,0,1
pool_183,103470303,216277.229592872,212000,738,50.231,0,0,1,1
pool_183,103470831,203127.85575316,200000,752,42.487,0,0,1,1
pool_183,103472031,726555.623538785,709200,720,25.847,1,0,0,1
pool_183,103472064,388931.428239227,377000,803,45.48,0,1,0,1
pool_183,103473075,235679.24774353,231300,768,34.162,0,0,0,1
pool_183,103473098,239669.675774381,232800,761,35.435,0,0,0,1
pool_183,103473205,594040.823286902,580000,797,39.557,1,1,1,1
pool_183,103473309,102819.846164251,100000,802,31.418,0,0,1,1
pool_183,103474445,346747.717915291,347000,693,34.331,0,0,0,1
pool_183,103474493,117086.012087522,112800,809,21.288,0,0,0,1
pool_183,103475977,366067.604074862,363000,788,14.234,0,1,0,1
pool_183,103476172,421031.95931452,414000,801,27.341,0,0,1,1
pool_183,103476290,196034.094924405,190200,781,18.178,0,0,0,1
pool_183,103476617,228257.606212033,223000,730,44.188,0,0,1,1
pool_183,103477808,235562.655139368,232000,718,41.898,0,0,1,1
pool_183,103478723,152526.123732069,150001,753,29.815,0,0,1,1
pool_183,103479443,361621.722369391,357000,781,39.84,0,0,0,1
pool_183,103479509,466894.015637857,458776,735,36.109,0,0,0,1
pool_183,103479816,160655.107602534,155000,766,28.972,0,0,0,1
pool_183,103479843,282664.311766757,278000,755,40.005,0,1,1,1
pool_183,103479989,225344.521556388,224000,731,30.107,0,0,1,1
pool_183,103480350,277420.335095531,272000,782,25.607,0,0,1,1
pool_183,103480601,459929.680033644,457000,785,23.741,0,0,0,1
pool_183,103480849,166112.995484374,162250,805,24.823,0,0,0,1
pool_183,103481139,297249.584489978,293600,791,40.346,0,0,1,1
pool_183,103481173,200093.461413814,195200,749,22.997,0,0,1,1
pool_183,103481588,188252.111737987,184000,704,32.726,0,0,1,1
pool_183,103481746,302205.118725633,297000,749,26.991,0,0,1,1
pool_183,103481822,158972.780017709,157500,686,42.43,0,0,1,1
pool_183,103482800,561205.663061411,552000,718,30.566,1,1,0,1
pool_183,103482828,161582.817780615,156000,732,33.488,0,0,1,1
pool_183,103482984,208995.524057944,207500,796,30.792,0,0,0,1
pool_183,103483470,200173.629631174,197600,735,31.469,0,0,1,1
pool_183,103483874,397990.55252003,392000,734,29.822,0,0,1,1
pool_183,103484691,225255.544643049,223200,744,25.212,0,0,0,1
pool_183,103484769,243510.588903792,240000,804,33.065,0,0,1,1
pool_183,103485632,194830.345005657,191500,681,33.566,0,0,1,1
pool_183,103485922,489613.648254835,486300,766,49.862,1,1,0,1
pool_183,103486269,420287.307533702,410000,760,30.808,0,0,0,1
pool_183,103486950,243122.869315345,238400,746,35.853,0,0,1,1
pool_183,103488189,278242.862889899,272000,751,30.634,0,0,0,1
pool_183,103488281,326674.539818577,330000,700,37.298,0,0,1,1
pool_183,103488574,243122.237635304,236600,777,39.982,0,0,0,1
pool_183,103489259,418462.388287125,411500,755,27.048,0,0,0,1
pool_183,103489981,231632.781266826,225000,720,31.58,0,0,1,1
pool_183,103490005,238016.106889765,236000,734,42.787,0,0,1,1
pool_183,103491619,321390.591250607,318850,753,42.523,0,0,0,1
pool_183,103493113,408950.30815015,405000,790,18.391,0,1,1,1
pool_183,103495578,186244.791205239,182400,758,48.337,0,0,1,1
pool_183,103501731,394939.766283489,392000,714,34.297,0,0,0,1
pool_183,103502966,204624.502328502,200000,748,49.371,0,0,1,1
pool_183,3000253864,325740.480626434,314000,722,36.642,0,0,0,1
pool_183,3000305571,488108.279642665,469000,808,19.028,0,0,0,1
pool_183,3000493951,208364.955198173,199900,788,47.735,0,0,0,1
pool_183,3000539825,319284.230092139,307621,775,39.742,0,0,0,1
pool_183,3000549035,304703.481921529,295000,723,37.248,0,0,0,1
pool_183,3000552369,401599.183721109,388180,781,33.496,0,1,0,1
pool_183,3000566545,116831.87798279,113600,748,44.568,0,0,1,1
pool_183,3000566788,183979.591755791,178500,730,45.438,0,0,1,1
pool_183,3000574644,295705.406915784,288000,745,33.616,0,0,1,1
pool_183,3000574842,628951.01878685,618750,775,21.166,1,0,0,1
pool_183,3000581945,143787.949154447,138800,755,48.533,0,0,0,1
pool_183,3000582511,219779.999560485,212900,786,31.257,0,1,0,1
pool_183,3000591711,218510.331898513,213700,787,34.26,0,1,0,1
pool_183,3000592259,334897.411893271,324000,779,32.387,0,0,0,1
pool_183,3000593341,352689.599448858,345000,756,45.744,0,1,0,0
pool_183,3000595095,345763.339746129,337500,788,22.976,0,0,0,1
pool_183,3000596917,215798.301034518,209000,749,36.156,0,0,1,1
pool_183,3000598113,382755.845969375,370000,808,40.335,0,0,0,1
pool_183,3000599994,269156.367852411,260000,700,44.843,0,0,0,1
pool_183,3000600400,678431.487262144,655000,765,26.269,1,1,0,1
pool_183,3200056325,381270.181613323,369648,727,46.143,0,0,0,1
pool_183,600141983,157473.51815048,155000,773,50.059,0,0,1,0
pool_183,600143760,287241.304872412,277000,693,41.302,0,1,1,1
pool_183,600144242,392434.701985797,381000,791,40.233,0,0,0,1
pool_183,600144586,214940.600753147,210000,758,47.24,0,0,0,0
pool_183,600144623,534815.426778461,513000,770,37.963,1,0,0,1
pool_183,600144728,238827.065556419,233000,794,38.338,0,0,0,1
pool_183,600144741,374763.281643348,370000,760,23.718,0,0,0,1
pool_183,600144811,368150.133836952,360000,804,26.105,0,0,1,1
pool_183,600144939,417517.662403876,408400,754,36.089,0,0,0,1
pool_183,600145657,336182.02658176,327000,757,35.686,0,0,0,1
pool_183,600146606,153318.829942711,148000,710,46.281,0,0,0,1
pool_183,600146795,229307.759825048,223500,724,42.939,0,0,0,1
pool_183,600147803,247837.232629819,240000,739,37.852,0,0,1,1
pool_184,103395621,240643.362491439,236500,671,49.493,0,0,1,1
pool_184,103399426,158674.924517465,152900,623,37.278,0,0,1,1
pool_184,103421508,150433.342722603,145000,700,49.574,0,0,1,1
pool_184,103425841,215383.644606164,215000,697,48.9,0,0,1,0
pool_184,103427701,156621.694006849,150000,622,37.765,0,0,1,1
pool_184,103430997,120350.393199999,116800,700,41.141,0,0,1,1
pool_184,103431648,554201.472589042,548000,711,31.243,1,1,0,1
pool_184,103435458,222444.082923288,218400,756,49.743,0,0,1,1
pool_184,103436757,193245.580231052,191462,723,41.158,0,0,1,1
pool_184,103441799,222920.98900976,212650,625,28.627,0,0,0,1
pool_184,103443046,125956.245567124,121600,729,45.167,0,0,1,1
pool_184,103445744,192455.403898629,186400,762,47.902,0,0,0,1
pool_184,103447838,257866.337275685,258300,733,28.853,0,1,0,0
pool_184,103448425,315112.73021404,307500,808,45.625,0,1,1,0
pool_184,103448784,173297.957251712,168500,785,42.549,0,0,1,1
pool_184,103449191,284029.826519692,281250,749,36.872,0,1,1,0
pool_184,103449725,208198.662046575,202400,712,36.067,0,0,1,1
pool_184,103450595,128959.244712328,124000,748,43.791,0,0,1,1
pool_184,103451138,182586.179822259,178620,744,38.331,0,0,0,1
pool_184,103451345,183144.56280822,180000,684,35.962,0,1,1,1
pool_184,103451876,185248.850732534,181700,714,26.454,0,0,0,1
pool_184,103452093,319916.811523973,315000,691,48.29,0,0,1,1
pool_184,103453480,408094.054945205,404000,763,29.872,0,0,1,1
pool_184,103458038,177319.067342465,176000,739,44.354,0,0,1,1
pool_184,103458280,160775.532945205,156000,700,40.447,0,0,1,1
pool_184,103458634,207735.240743152,203800,652,48.958,0,0,0,1
pool_184,103459945,200424.785616438,200000,816,26.317,0,0,1,0
pool_184,103461758,296472.023437451,291368,764,34.067,0,0,1,1
pool_184,103462296,345202.955547944,340000,742,26.295,0,0,1,1
pool_184,103463329,172942.866755136,169500,649,35.297,0,0,1,1
pool_184,103463697,191306.846041095,188000,761,39.34,0,0,0,0
pool_184,103464577,121361.02895976,118750,750,32.818,0,0,0,1
pool_184,103464945,373447.025714041,365500,788,30.18,0,1,0,1
pool_184,103465812,222538.536386644,217100,791,20.91,0,0,0,1
pool_184,103465900,201327.674726027,196000,707,43.447,0,0,0,1
pool_184,103467399,203377.785616438,200000,815,33.842,0,0,1,1
pool_184,103467678,201856.10890411,200000,716,45.698,0,0,1,1
pool_184,103468293,513232.707178081,512000,771,42.066,1,0,1,1
pool_184,103468750,215218.694609589,214000,735,29.32,0,0,1,1
pool_184,103469240,114657.704409247,112500,777,45.765,0,0,1,1
pool_184,103470014,342820.4677637,337000,770,48.785,0,0,1,1
pool_184,103470179,280502.937186643,275500,724,23.406,0,0,0,1
pool_184,103470303,213326.096753425,212000,738,50.231,0,0,1,1
pool_184,103473205,585839.478287673,580000,797,39.557,1,1,1,1
pool_184,103474493,115598.675087672,112800,809,21.288,0,0,0,1
pool_184,103476617,225518.932962329,223000,730,44.188,0,0,1,1
pool_184,103477808,232417.663315069,232000,718,41.898,0,0,1,1
pool_184,103478577,139704.511282191,135600,719,21.58,0,0,1,1
pool_184,103479649,270240.218164383,268000,677,40.211,0,0,1,1
pool_184,103479816,158661.588852739,155000,766,28.972,0,0,0,1
pool_184,103481173,197546.125161644,195200,749,22.997,0,0,1,1
pool_184,103481588,186819.733616438,184000,704,32.726,0,0,1,1
pool_184,103481822,157399.720761986,157500,686,42.43,0,0,1,1
pool_184,103482828,159462.852780822,156000,732,33.488,0,0,1,1
pool_184,103485632,193124.918775684,191500,681,33.566,0,0,1,1
pool_184,103489981,229387.922517123,225000,720,31.58,0,0,1,1
pool_184,103496215,182008.317315069,176000,769,20.31,0,0,1,1
pool_184,3000253864,322938.835126848,314000,722,36.642,0,0,0,1
pool_184,3000305571,483945.348893288,469000,808,19.028,0,0,0,1
pool_184,3000493951,206610.474183438,199900,788,47.735,0,0,0,1
pool_184,3000539825,314892.243624358,307621,775,39.742,0,0,0,1
pool_184,3000549035,300800.513171919,295000,723,37.248,0,0,0,1
pool_184,3000552369,396501.788130086,388180,781,33.496,0,1,0,1
pool_184,3000560505,188373.594410549,183000,747,41.3,0,1,1,0
pool_184,3000566545,115777.866068822,113600,748,44.568,0,0,1,1
pool_184,3000566788,182261.774131028,178500,730,45.438,0,0,1,1
pool_184,3000574644,291629.864916164,288000,745,33.616,0,0,1,1
pool_184,3000581945,143043.849854629,138800,755,48.533,0,0,0,1
pool_184,3000582511,216971.956985767,212900,786,31.257,0,1,0,1
pool_184,3000582858,303719.640199623,294750,778,45.029,0,0,0,0
pool_184,3000585239,177922.980496301,173000,694,42.385,0,0,0,0
pool_184,3000593341,351661.780699316,345000,756,45.744,0,1,0,0
pool_184,3000595464,253336.60450274,245000,760,47.493,0,0,0,0
pool_184,3000596917,214015.037384795,209000,749,36.156,0,0,1,1
pool_184,3000598113,377805.173469862,370000,808,40.335,0,0,0,1
pool_184,3000599994,265656.323049315,260000,700,44.843,0,0,0,1
pool_184,3000600400,672113.511013012,655000,765,26.269,1,1,0,1
pool_184,3200056325,376241.050905266,369648,727,46.143,0,0,0,1
pool_184,600141983,156275.459400685,155000,773,50.059,0,0,1,0
pool_184,600143760,284662.482832192,277000,693,41.302,0,1,1,1
pool_184,600144175,270146.199165667,263250,768,41.406,0,0,1,0
pool_184,600144275,233231.82189041,228000,628,44.547,0,0,1,1
pool_184,600144586,214036.063253424,210000,758,47.24,0,0,0,0
pool_184,600144623,532550.705804795,513000,770,37.963,1,0,0,1
pool_184,600144811,363496.054109591,360000,804,26.105,0,0,1,1
pool_184,600144845,573914.890657534,555200,708,43.429,1,0,0,1
pool_184,600145877,493727.013328766,484000,731,48.813,0,1,1,0
pool_184,600146606,152547.807054795,148000,710,46.281,0,0,0,1
pool_184,600146795,227165.272700343,223500,724,42.939,0,0,0,1
pool_184,600147803,245671.598630136,240000,739,37.852,0,0,1,1
pool_185,103395621,241467.670221438,236500,671,49.493,0,0,1,1
pool_185,103399426,159049.978024466,152900,623,37.278,0,0,1,1
pool_185,103409816,137981.652778903,132981,679,27.277,0,0,1,1
pool_185,103421038,95013.6758024242,92800,695,10.476,0,0,1,1
pool_185,103421508,151268.799122603,145000,700,49.574,0,0,1,1
pool_185,103425841,215724.582456163,215000,697,48.9,0,0,1,0
pool_185,103427701,157140.63976685,150000,622,37.765,0,0,1,1
pool_185,103430102,114689.131136137,111300,789,27.416,0,0,0,1
pool_185,103430997,120900.17816512,116800,700,41.141,0,0,1,1
pool_185,103431648,556085.71154904,548000,711,31.243,1,1,0,1
pool_185,103435458,223139.370531288,218400,756,49.743,0,0,1,1
pool_185,103436757,193808.356869712,191462,723,41.158,0,0,1,1
pool_185,103441799,223373.39304776,212650,625,28.627,0,0,0,1
pool_185,103443046,126708.581558484,121600,729,45.167,0,0,1,1
pool_185,103445744,193007.957266631,186400,762,47.902,0,0,0,1
pool_185,103447838,258201.884992685,258300,733,28.853,0,1,0,0
pool_185,103448425,316372.686522042,307500,808,45.625,0,1,1,0
pool_185,103448784,173841.519846713,168500,785,42.549,0,0,1,1
pool_185,103449191,284307.229957191,281250,749,36.872,0,1,1,0
pool_185,103449725,209505.103258736,202400,712,36.067,0,0,1,1
pool_185,103450595,129592.928873929,124000,748,43.791,0,0,1,1
pool_185,103451138,182719.403041661,178620,744,38.331,0,0,0,1
pool_185,103451345,184293.767720219,180000,684,35.962,0,1,1,1
pool_185,103451876,185743.724066534,181700,714,26.454,0,0,0,1
pool_185,103452093,321048.130573973,315000,691,48.29,0,0,1,1
pool_185,103453480,409455.999025205,404000,763,29.872,0,0,1,1
pool_185,103458038,177496.870862465,176000,739,44.354,0,0,1,1
pool_185,103458280,160945.264665206,156000,700,40.447,0,0,1,1
pool_185,103458634,208335.55841915,203800,652,48.958,0,0,0,1
pool_185,103459945,200450.989616438,200000,816,26.317,0,0,1,0
pool_185,103461758,296759.749712811,291368,764,34.067,0,0,1,1
pool_185,103462296,346291.682347945,340000,742,26.295,0,0,1,1
pool_185,103463329,173351.416940138,169500,649,35.297,0,0,1,1
pool_185,103463697,191801.778081097,188000,761,39.34,0,0,0,0
