LoanID,Amount,FICO,DTI,HighBalFlag,PropOcc,PropState,PropType,Purpose
103472632,"160,000",711,47.402,N,Primary,CT,SFR_Dt,Rate/Term
103472637,"304,100",797,34.512,N,Primary,TX,SFR_At,Rate/Term
103472679,"225,000",728,29.547,N,Primary,MA,SFR_Dt,Cashout
103472680,"355,000",813,17.303,N,Primary,DE,SFR_Dt,Cashout
103472728,"408,750",787,34.373,N,NOO,CA,SFR_Dt,Rate/Term
103472783,"301,500",754,40.551,N,Second,NV,SFR_Dt,Rate/Term
103472815,"388,000",769,49.92,N,Primary,NY,SFR_Dt,Rate/Term
103472850,"422,250",759,18.45,N,Primary,MA,CondoLo,Purchase
103472867,"212,800",699,45.136,N,Primary,MD,SFR_Dt,Cashout
103472869,"440,000",765,35.793,N,Primary,CA,SFR_Dt,Cashout
103472992,"282,000",799,37.396,N,Primary,UT,SFR_Dt,Rate/Term
103473029,"259,500",771,49.504,N,Primary,CA,SFR_Dt,Cashout
103473042,"334,090",722,33.402,N,Primary,CA,SFR_Dt,Rate/Term
103473045,"289,000",709,29.517,N,Primary,CA,SFR_Dt,Cashout
103473054,"435,500",784,21.999,N,Primary,NV,SFR_Dt,Rate/Term
103473075,"231,300",768,34.162,N,Primary,TX,SFR_At,Rate/Term
103473089,"230,000",764,17.254,N,Primary,UT,SFR_At,Cashout
103473098,"232,800",761,35.435,N,Primary,MN,SFR_Dt,Rate/Term
103473128,"236,000",761,38.737,N,Primary,AZ,SFR_Dt,Rate/Term
103473155,"297,600",703,40.022,N,Primary,CA,SFR_At,Cashout
103473177,"187,500",769,25.531,N,Primary,MI,SFR_Dt,Rate/Term
103473189,"377,500",798,44.964,N,Primary,CA,SFR_Dt,Rate/Term
103473205,"580,000",797,39.557,Y,Primary,CA,SFR_Dt,Cashout
103473209,"294,800",782,39.499,N,Primary,SC,SFR_At,Cashout
103473223,"273,000",660,20.074,N,Primary,HI,SFR_Dt,Cashout
103473235,"450,000",791,43.915,N,NOO,CA,SFR_At,Cashout
103473251,"655,000",747,50.151,Y,Primary,CA,SFR_At,Cashout
103473282,"250,000",698,40.355,N,Primary,NV,SFR_At,Cashout
103473309,"100,000",802,31.418,N,Primary,NC,SFR_Dt,Cashout
103473319,"157,000",731,45.114,N,NOO,AZ,SFR_At,Cashout
103473333,"191,250",667,27.495,N,Primary,MT,SFR_Dt,Cashout
103473348,"314,000",767,27.545,N,Primary,CA,SFR_Dt,Cashout
103473391,"281,000",712,29.401,N,Primary,MA,2 Unit,Cashout
103473410,"239,000",775,37.823,N,Primary,MA,SFR_Dt,Rate/Term
103473466,"164,000",774,24.124,N,Primary,MI,SFR_Dt,Cashout
103473472,"122,400",708,47.462,N,Primary,TX,SFR_Dt,Cashout
103473497,"179,000",792,43.69,N,Primary,CA,SFR_Dt,Cashout
103473534,"325,300",749,20.694,N,Primary,MN,SFR_Dt,Cashout
103473540,"256,500",791,31.117,N,Primary,SC,SFR_At,Rate/Term
103473554,"378,000",775,31.667,N,Primary,CA,SFR_At,Cashout
103473577,"357,000",767,41.391,N,Primary,CT,SFR_Dt,Rate/Term
103473620,"330,000",769,37.22,N,Primary,CA,SFR_At,Cashout
103473628,"428,000",727,27.843,N,Primary,CA,CondoLo,Rate/Term
103473640,"216,500",756,23.11,N,Primary,UT,SFR_Dt,Rate/Term
103473700,"157,000",750,42.478,N,Primary,MO,SFR_Dt,Cashout
103473724,"248,000",773,30.923,N,Primary,GA,SFR_Dt,Cashout
103473734,"242,000",734,30.869,N,Primary,WV,SFR_Dt,Rate/Term
103473735,"230,000",792,25.292,N,Primary,VA,SFR_At,Cashout
103473757,"285,000",744,43.643,N,Primary,CO,SFR_At,Cashout
103473766,"317,600",800,33.36,N,Primary,MI,SFR_At,Rate/Term
103473768,"348,800",733,37.593,N,Primary,CT,SFR_Dt,Cashout
103473787,"564,500",813,29.857,Y,Primary,CA,SFR_Dt,Rate/Term
103473869,"388,632",752,35.054,N,Primary,TX,SFR_At,Purchase
103473906,"285,000",691,32.07,N,Primary,ID,SFR_At,Cashout
103473918,"278,000",772,39.203,N,Primary,FL,SFR_At,Cashout
103473919,"440,000",664,24.265,N,Primary,KS,SFR_At,Rate/Term
103473927,"228,095",793,38.137,N,Primary,MI,SFR_Dt,Rate/Term
103473953,"292,440",711,45.17,N,Primary,SC,SFR_At,Rate/Term
103473959,"400,000",802,13.749,N,Primary,NC,SFR_At,Cashout
103473999,"230,250",750,31.28,N,Primary,WV,SFR_At,Rate/Term
103474011,"448,500",774,38.851,N,Primary,CA,SFR_Dt,Rate/Term
103474098,"375,000",712,31.74,N,Primary,NM,SFR_Dt,Cashout
103474166,"340,000",693,44.445,N,Primary,WA,SFR_Dt,Rate/Term
103474174,"280,000",766,25.003,N,Primary,DE,SFR_At,Cashout
103474206,"228,960",809,33.307,N,Primary,OK,SFR_At,Purchase
103474229,"328,000",774,12.817,N,Primary,UT,SFR_Dt,Cashout
103474245,"287,000",812,46.748,N,Primary,CA,CondoLo,Rate/Term
103474259,"220,000",797,24.4,N,Primary,MO,SFR_Dt,Rate/Term
103474263,"174,750",771,20.269,N,Primary,FL,SFR_At,Rate/Term
103474279,"250,000",713,45.529,N,Primary,CA,SFR_At,Cashout
103474304,"247,200",766,21.12,N,Primary,GA,SFR_Dt,Purchase
103474318,"456,000",721,35.126,N,Primary,CO,SFR_Dt,Cashout
103474339,"715,000",771,46.389,Y,Primary,VA,SFR_Dt,Rate/Term
103474347,"324,700",772,44.216,N,Primary,GA,SFR_At,Rate/Term
103474372,"407,500",782,43.875,N,Primary,CA,SFR_Dt,Rate/Term
103474404,"379,000",807,19.437,N,Primary,VA,SFR_Dt,Rate/Term
103474408,"244,000",725,35.343,N,Primary,FL,SFR_Dt,Cashout
103474417,"241,000",735,31.88,N,Primary,NY,SFR_Dt,Rate/Term
103474437,"137,000",792,47.546,N,Primary,MO,SFR_Dt,Rate/Term
103474445,"347,000",693,34.331,N,Primary,TX,SFR_Dt,Rate/Term
103474493,"112,800",809,21.288,N,Primary,MN,CondoLo,Rate/Term
103474499,"468,000",722,15.212,N,Primary,NV,SFR_At,Cashout
103474524,"468,000",720,33.565,N,Primary,NV,SFR_Dt,Rate/Term
103474564,"208,000",679,41.931,N,Primary,FL,SFR_Dt,Cashout
103474575,"605,500",769,40.984,Y,Primary,CA,SFR_At,Rate/Term
103474626,"376,850",799,44.412,N,Primary,CA,SFR_At,Rate/Term
103474648,"288,750",680,31.785,N,Primary,VA,SFR_At,Rate/Term
103474661,"378,000",796,38.432,N,Primary,CA,Det Condo,Rate/Term
103474690,"262,500",781,47.59,N,Primary,IN,SFR_At,Rate/Term
103474691,"213,000",635,29.793,N,Primary,CO,SFR_Dt,Cashout
103474713,"494,900",807,39.865,Y,Primary,CA,CondoLo,Purchase
103474742,"234,900",787,20.267,N,Primary,FL,SFR_At,Purchase
103474746,"262,000",746,38.919,N,Primary,CA,SFR_At,Rate/Term
103474773,"289,575",810,37.767,N,Primary,MO,SFR_At,Rate/Term
103474781,"276,000",792,36.084,N,Primary,OR,SFR_Dt,Rate/Term
103474792,"288,000",731,41.902,N,Primary,CO,SFR_At,Rate/Term
103474799,"290,000",798,26.424,N,Primary,CA,SFR_Dt,Rate/Term
103474880,"264,000",773,42.026,N,Primary,NJ,SFR_Dt,Cashout
103474908,"726,525",777,28.697,Y,Primary,CA,SFR_Dt,Rate/Term
103474928,"540,500",693,48.936,Y,Primary,VA,SFR_At,Rate/Term
103474935,"222,000",776,49.426,N,Primary,NC,SFR_Dt,Rate/Term
103474954,"392,000",774,43.587,N,Primary,CA,CondoLo,Rate/Term
103474985,"223,000",759,49.035,N,Primary,AZ,SFR_Dt,Rate/Term
103474990,"357,000",788,26.984,N,Primary,CO,SFR_Dt,Rate/Term
103475019,"225,700",806,29.64,N,Primary,CA,SFR_At,Rate/Term
103475031,"236,000",774,47.63,N,Primary,CA,SFR_Dt,Cashout
103475045,"267,500",744,35.621,N,Primary,CA,SFR_At,Rate/Term
103475047,"346,750",806,16.537,N,Primary,NM,SFR_Dt,Purchase
103475066,"151,400",686,34.493,N,Primary,SC,SFR_At,Rate/Term
103475087,"232,000",806,47.582,N,Primary,MN,SFR_Dt,Rate/Term
103475099,"228,000",731,44.266,N,Primary,MN,SFR_Dt,Cashout
103475152,"264,000",723,44.465,N,Primary,NV,SFR_At,Cashout
103475159,"476,250",704,38.028,N,Primary,CA,SFR_Dt,Cashout
103475208,"552,440",797,28.884,Y,Primary,WA,SFR_At,Rate/Term
103475217,"293,000",700,18.647,N,Primary,CA,SFR_Dt,Cashout
103475235,"315,000",678,34.094,N,Primary,MN,SFR_Dt,Cashout
103475283,"178,000",767,35.951,N,Primary,TX,SFR_Dt,Rate/Term
103475356,"175,300",732,37.86,N,Primary,GA,SFR_Dt,Rate/Term
103475390,"246,700",741,14.661,N,Primary,MA,SFR_Dt,Rate/Term
103475397,"155,600",764,28.794,N,Primary,IL,SFR_Dt,Rate/Term
103475407,"177,000",816,33.486,N,Primary,MA,SFR_Dt,Cashout
103475418,"170,000",817,34.504,N,Primary,FL,SFR_Dt,Rate/Term
103475441,"264,000",764,36.107,N,Primary,FL,CondoHi,Rate/Term
103475452,"280,900",799,20.367,N,Primary,TX,SFR_At,Rate/Term
103475470,"203,000",787,15.784,N,Primary,CA,SFR_Dt,Rate/Term
103475496,"169,000",767,11.877,N,Primary,MA,SFR_Dt,Rate/Term
103475534,"104,000",690,38.482,N,Primary,TX,SFR_Dt,Cashout
103475557,"218,000",777,42.092,N,Primary,MN,SFR_Dt,Rate/Term
103475590,"584,000",745,34.458,Y,NOO,CA,CondoLo,Rate/Term
103475612,"200,675",735,49.992,N,Primary,AZ,SFR_At,Cashout
103475618,"242,250",778,43.437,N,Primary,PA,SFR_Dt,Rate/Term
103475621,"100,000",793,28.355,N,Primary,NY,SFR_Dt,Cashout
103475630,"200,001",660,35.724,N,Primary,GA,SFR_Dt,Cashout
103475637,"267,000",690,25.082,N,Primary,CA,SFR_Dt,Cashout
103475653,"659,900",684,37.072,Y,Primary,CA,SFR_Dt,Rate/Term
103475668,"305,900",711,35.906,N,Primary,CA,SFR_At,Rate/Term
103475683,"252,000",753,41.373,N,Primary,PA,SFR_At,Rate/Term
103475714,"183,000",792,19.287,N,Primary,PA,SFR_Dt,Cashout
103475728,"279,446",803,41.323,N,Primary,IL,SFR_Dt,Rate/Term
103475750,"123,500",621,40.854,N,Primary,TX,SFR_At,Cashout
103475761,"415,000",750,41.089,N,Primary,CA,SFR_Dt,Cashout
103475762,"423,750",746,41.465,N,Primary,NJ,CondoLo,Rate/Term
103475834,"336,400",778,17.673,N,Primary,WV,SFR_At,Rate/Term
103475873,"343,000",803,32.096,N,Primary,CA,SFR_Dt,Rate/Term
103475880,"372,000",725,22.695,N,Primary,MA,SFR_Dt,Cashout
103475883,"261,000",726,27.734,N,Primary,VA,SFR_At,Purchase
103475921,"234,500",723,43.175,N,Primary,WV,SFR_At,Rate/Term
103475973,"584,000",741,41.382,Y,Primary,CA,SFR_At,Rate/Term
103475977,"363,000",788,14.234,N,Primary,CA,SFR_At,Rate/Term
103475988,"190,400",693,44.33,N,Primary,KS,SFR_Dt,Cashout
103476008,"200,000",777,44.176,N,Primary,CA,SFR_Dt,Cashout
103476022,"427,000",711,44.033,N,Primary,WA,SFR_Dt,Cashout
103476024,"371,100",759,37.296,N,Primary,CA,SFR_Dt,Cashout
103476061,"324,500",773,42.293,N,Primary,WA,SFR_At,Rate/Term
103476077,"368,100",801,25.47,N,Primary,OR,SFR_Dt,Rate/Term
103476172,"414,000",801,27.341,N,Primary,MA,SFR_Dt,Cashout
103476201,"233,600",777,33.189,N,Primary,GA,SFR_Dt,Rate/Term
103476207,"238,000",718,27.902,N,Primary,FL,SFR_At,Cashout
103476211,"265,000",774,43.69,N,Primary,NV,SFR_At,Cashout
103476229,"353,000",760,39.542,N,Primary,MA,SFR_Dt,Rate/Term
103476269,"270,300",774,32.882,N,Primary,TX,SFR_Dt,Rate/Term
103476290,"190,200",781,18.178,N,Primary,IN,SFR_Dt,Rate/Term
103476310,"384,750",712,26.108,N,Primary,MD,SFR_At,Rate/Term
103476320,"295,000",800,46.745,N,Primary,CA,SFR_Dt,Rate/Term
103476333,"385,000",808,34.77,N,Primary,OH,CondoMid,Rate/Term
103476338,"192,600",770,34.728,N,Primary,ID,SFR_Dt,Rate/Term
103476363,"218,400",791,24.952,N,Primary,MO,SFR_Dt,Rate/Term
103476379,"272,000",713,30.902,N,Primary,CA,SFR_At,Cashout
103476388,"258,500",742,45.226,N,Primary,NJ,SFR_Dt,Cashout
103476469,"325,000",713,35.348,N,Primary,CO,SFR_Dt,Cashout
103476477,"202,500",801,39.24,N,Primary,CA,SFR_Dt,Cashout
103476507,"219,000",799,44.346,N,Primary,NJ,SFR_Dt,Cashout
103476552,"332,000",726,43.858,N,Primary,NV,SFR_At,Cashout
103476564,"227,000",751,35.513,N,Primary,CA,SFR_Dt,Cashout
103476565,"223,000",765,31.902,N,Primary,WA,SFR_Dt,Cashout
103476607,"265,000",719,32.987,N,Primary,OH,SFR_At,Cashout
103476617,"223,000",730,44.188,N,Primary,MD,SFR_Dt,Cashout
103476630,"229,000",752,49.491,N,Primary,NY,SFR_Dt,Rate/Term
103476639,"345,300",784,35.66,N,Primary,UT,SFR_Dt,Cashout
103476643,"400,001",746,29.399,N,Primary,WA,SFR_Dt,Cashout
103476646,"196,910",770,43.88,N,Primary,TX,SFR_Dt,Purchase
103476699,"390,000",791,19.002,N,Primary,CA,SFR_At,Rate/Term
103476726,"363,187",718,46.836,N,Second,AR,SFR_Dt,Purchase
103476760,"236,000",764,35.557,N,Primary,CA,SFR_Dt,Cashout
103476768,"236,000",713,36.611,N,Primary,GA,SFR_At,Cashout
103476815,"400,900",797,47.844,N,Second,NJ,SFR_At,Rate/Term
103476822,"272,000",676,37.172,N,Primary,TX,SFR_At,Cashout
103476845,"372,000",797,25.433,N,Primary,AZ,SFR_At,Rate/Term
103476848,"417,000",723,49.996,N,Primary,CA,SFR_Dt,Cashout
103476892,"296,500",681,43.218,N,Primary,OR,SFR_Dt,Cashout
103476933,"461,500",799,14.599,N,Primary,DE,SFR_At,Rate/Term
103476961,"252,000",769,39.974,N,Primary,WA,SFR_At,Cashout
103476965,"237,100",756,36.224,N,Primary,MN,SFR_Dt,Rate/Term
103476969,"449,250",800,20.98,N,Primary,IN,SFR_At,Rate/Term
103476986,"230,000",739,17.172,N,Primary,UT,SFR_Dt,Cashout
103477063,"268,000",758,42.043,N,Primary,MN,SFR_Dt,Rate/Term
103477151,"210,000",781,14.884,N,Primary,KS,SFR_At,Cashout
103477206,"360,000",691,38.714,N,Primary,CA,SFR_Dt,Cashout
103477238,"282,720",746,21.841,N,Primary,FL,SFR_At,Purchase
103477300,"257,000",719,30.251,N,Primary,NV,SFR_At,Rate/Term
103477306,"345,000",713,42.145,N,Primary,TX,SFR_At,Cashout
103477308,"289,500",788,26.313,N,Primary,CA,SFR_Dt,Rate/Term
103477350,"367,000",791,30.155,N,Primary,NY,SFR_Dt,Rate/Term
103477376,"222,000",746,32.162,N,Primary,SC,SFR_At,Rate/Term
103477425,"344,000",784,44.611,N,Primary,AZ,SFR_At,Cashout
103477470,"251,500",720,40.611,N,Primary,CO,SFR_Dt,Rate/Term
103477474,"414,000",790,40.075,N,Primary,CA,SFR_Dt,Rate/Term
103477493,"450,000",718,44.905,N,Primary,NY,SFR_Dt,Cashout
103477497,"365,000",764,30.155,N,Primary,MN,SFR_Dt,Cashout
103477594,"396,000",699,28.981,N,Primary,WA,SFR_At,Rate/Term
103477607,"247,700",751,21.78,N,Primary,PA,SFR_Dt,Rate/Term
103477613,"191,000",791,23.764,N,Primary,TX,SFR_Dt,Rate/Term
103477623,"300,000",727,31.321,N,Primary,NV,SFR_Dt,Cashout
103477646,"350,500",794,44.043,N,Primary,VA,SFR_At,Rate/Term
103477655,"602,175",761,46.752,Y,Primary,CA,SFR_At,Rate/Term
103477759,"329,000",778,16.758,N,Primary,IL,SFR_At,Purchase
103477802,"338,000",767,41.066,N,Primary,CA,CondoLo,Cashout
103477807,"333,750",783,33.138,N,Primary,TN,SFR_Dt,Rate/Term
103477808,"232,000",718,41.898,N,Primary,MI,SFR_Dt,Cashout
103477809,"338,000",782,31.816,N,Primary,CA,SFR_Dt,Rate/Term
103477820,"520,000",777,43.08,Y,Primary,CA,SFR_At,Rate/Term
103477867,"240,000",755,39.094,N,Primary,ID,SFR_Dt,Cashout
103477881,"502,100",745,37,Y,Primary,CA,CondoLo,Rate/Term
103477892,"100,000",705,35.275,N,Primary,MI,SFR_Dt,Cashout
103477930,"360,000",781,44.851,N,Primary,CA,CondoLo,Rate/Term
103478016,"224,000",721,39.149,N,Primary,IL,SFR_Dt,Cashout
103478069,"400,000",787,47.13,N,Primary,CA,SFR_Dt,Cashout
103478070,"217,300",732,38.676,N,Primary,TX,SFR_At,Rate/Term
103478083,"166,850",755,44.976,N,Primary,CA,SFR_Dt,Cashout
103478164,"200,000",674,43.62,N,Primary,MD,SFR_At,Cashout
103478199,"185,800",749,26.232,N,Primary,MI,CondoLo,Rate/Term
103478241,"285,000",711,45.817,N,Primary,NY,SFR_Dt,Rate/Term
103478253,"289,700",772,49.891,N,Primary,NJ,SFR_Dt,Cashout
103478269,"290,000",665,40.797,N,Primary,ME,SFR_Dt,Cashout
103478285,"507,500",704,32.386,Y,Primary,TN,SFR_Dt,Rate/Term
103478329,"260,800",777,30.705,N,Primary,VA,SFR_At,Cashout
103478429,"388,000",728,17.429,N,Primary,MA,SFR_Dt,Rate/Term
103478441,"280,000",745,35.135,N,Primary,IL,SFR_Dt,Cashout
103478495,"516,000",692,37.737,Y,Primary,CA,SFR_Dt,Rate/Term
103478511,"160,000",760,40.73,N,Primary,LA,SFR_Dt,Rate/Term
103478577,"135,600",719,21.58,N,Primary,NC,SFR_Dt,Cashout
103478634,"270,000",785,35.433,N,Primary,NV,SFR_At,Cashout
103478650,"273,400",735,42.889,N,Primary,MA,SFR_Dt,Rate/Term
103478695,"347,000",651,44.588,N,Primary,CA,SFR_Dt,Rate/Term
103478720,"544,241",776,26.497,Y,Primary,CA,CondoLo,Rate/Term
103478722,"242,000",716,30.465,N,Primary,LA,SFR_Dt,Cashout
103478723,"150,001",753,29.815,N,Primary,PA,SFR_Dt,Cashout
103478753,"225,000",731,22.616,N,Primary,LA,SFR_At,Rate/Term
103478788,"269,250",677,28.597,N,Primary,FL,SFR_At,Rate/Term
103478849,"690,000",681,40.874,Y,Primary,CA,Det Condo,Rate/Term
103478902,"240,000",777,26.173,N,Primary,MD,SFR_At,Rate/Term
103478918,"358,000",788,33.918,N,Primary,CA,SFR_Dt,Rate/Term
103478928,"271,000",762,48.881,N,Primary,MA,SFR_Dt,Cashout
103478968,"200,000",790,21.08,N,Primary,IL,SFR_Dt,Cashout
103478969,"251,000",762,35.155,N,Primary,KS,SFR_Dt,Rate/Term
103478973,"336,500",747,43.869,N,Primary,GA,SFR_At,Rate/Term
103478981,"100,000",714,29.359,N,Primary,AL,SFR_Dt,Rate/Term
103478990,"214,400",772,37.851,N,Primary,AR,SFR_Dt,Cashout
103479001,"453,600",766,30.127,N,Primary,CA,SFR_At,Rate/Term
103479025,"184,700",765,40.446,N,Primary,SC,SFR_At,Rate/Term
103479029,"266,500",758,25.221,N,Primary,AL,SFR_At,Rate/Term
103479080,"252,000",734,40.231,N,Primary,ME,SFR_Dt,Cashout
103479160,"328,900",757,42.261,N,Primary,GA,SFR_Dt,Rate/Term
103479161,"282,100",698,38.985,N,Primary,SC,SFR_Dt,Cashout
103479181,"353,600",764,43.31,N,Primary,TX,SFR_At,Cashout
103479235,"234,000",816,47.04,N,Primary,FL,SFR_At,Rate/Term
103479237,"153,000",694,44.4,N,Primary,AZ,SFR_Dt,Rate/Term
103479309,"622,300",770,18.884,Y,Primary,CA,Det Condo,Rate/Term
103479430,"326,000",809,42.951,N,Primary,CA,SFR_Dt,Cashout
103479443,"357,000",781,39.84,N,Primary,IL,SFR_At,Rate/Term
103479456,"358,000",753,15.914,N,Primary,CT,SFR_Dt,Rate/Term
103479496,"272,000",796,49.016,N,Primary,MA,SFR_Dt,Rate/Term
103479500,"456,000",743,35.925,N,Primary,CA,SFR_Dt,Cashout
103479509,"458,776",735,36.109,N,Primary,VA,SFR_At,Rate/Term
103479527,"322,389",799,17.224,N,Primary,KS,SFR_At,Cashout
103479618,"277,000",805,22.881,N,Second,NC,SFR_At,Purchase
103479632,"189,000",802,41.351,N,Primary,MD,SFR_At,Rate/Term
103479643,"360,200",782,42.049,N,Primary,NJ,SFR_Dt,Rate/Term
103479649,"268,000",677,40.211,N,Primary,VA,SFR_Dt,Cashout
103479663,"273,500",708,35.37,N,Primary,VA,CondoLo,Rate/Term
103479674,"230,000",737,22.786,N,Primary,NM,SFR_At,Cashout
103479698,"322,000",732,37.916,N,Primary,OR,SFR_Dt,Rate/Term
103479706,"300,000",738,42.257,N,Primary,CA,SFR_At,Cashout
103479726,"158,000",767,15.683,N,Primary,AL,SFR_At,Rate/Term
103479740,"293,000",746,44.924,N,Primary,CO,SFR_At,Cashout
103479771,"331,750",714,35.442,N,Primary,AZ,SFR_At,Cashout
103479778,"700,000",763,21.035,Y,Primary,CA,SFR_Dt,Rate/Term
103479785,"238,400",787,47.806,N,Primary,VA,SFR_Dt,Cashout
103479816,"155,000",766,28.972,N,Primary,NH,SFR_Dt,Rate/Term
103479820,"269,800",739,45.164,N,Primary,NY,SFR_Dt,Rate/Term
103479821,"224,000",763,36.763,N,Primary,OR,SFR_Dt,Cashout
103479843,"278,000",755,40.005,N,Primary,CA,SFR_Dt,Cashout
103479863,"231,000",798,24.072,N,Primary,MN,SFR_Dt,Rate/Term
103479882,"335,000",769,27.468,N,Primary,TX,SFR_At,Rate/Term
103479903,"326,350",692,46.753,N,Primary,WA,SFR_Dt,Cashout
103479945,"300,000",808,42.275,N,Primary,CA,SFR_At,Rate/Term
103479984,"288,000",732,40.984,N,Primary,CA,SFR_Dt,Cashout
103479989,"224,000",731,30.107,N,Primary,AZ,SFR_At,Cashout
103480073,"324,000",770,33.954,N,Primary,UT,SFR_Dt,Rate/Term
103480117,"224,400",782,30.647,N,Primary,DE,SFR_At,Cashout
103480180,"406,000",680,34.087,N,Primary,WA,SFR_Dt,Cashout
103480203,"340,200",803,39.929,N,Primary,CA,SFR_Dt,Rate/Term
103480217,"265,200",701,28.533,N,Primary,CA,CondoLo,Cashout
103480250,"320,000",780,43.588,N,Primary,TX,SFR_At,Rate/Term
103480300,"424,500",795,16.34,N,Primary,CO,SFR_Dt,Rate/Term
103480347,"440,000",787,49.061,N,Primary,CA,SFR_Dt,Purchase
103480350,"272,000",782,25.607,N,Primary,TX,SFR_At,Cashout
103480375,"272,000",747,23.23,N,Primary,VA,SFR_Dt,Rate/Term
103480402,"315,000",755,39.148,N,Primary,UT,SFR_Dt,Cashout
103480423,"277,400",795,27.031,N,Primary,CA,SFR_Dt,Rate/Term
103480430,"229,000",726,30.155,N,Primary,NY,SFR_Dt,Cashout
103480451,"240,000",803,25.019,N,Primary,NC,SFR_At,Cashout
103480471,"301,000",739,37.421,N,Primary,WA,SFR_At,Rate/Term
103480489,"359,940",692,42.173,N,Primary,OR,SFR_Dt,Rate/Term
103480495,"232,000",763,47.137,N,Primary,FL,SFR_Dt,Purchase
103480503,"250,000",696,40.473,N,Primary,WA,SFR_Dt,Cashout
103480520,"198,300",758,40.379,N,Primary,WA,SFR_Dt,Rate/Term
103480530,"173,000",793,45.506,N,NOO,CA,SFR_Dt,Cashout
103480601,"457,000",785,23.741,N,Primary,CO,SFR_Dt,Rate/Term
103480617,"283,000",784,48.204,N,Primary,CO,SFR_At,Rate/Term
103480625,"200,800",823,49.391,N,Primary,MS,SFR_Dt,Rate/Term
103480634,"242,300",769,33.248,N,Primary,TN,SFR_At,Rate/Term
103480635,"228,000",720,41.569,N,Primary,IL,SFR_At,Cashout
103480636,"219,000",764,47.996,N,Primary,AZ,SFR_At,Rate/Term
103480639,"425,600",706,42.838,N,Primary,MI,SFR_At,Cashout
103480649,"214,816",773,40.93,N,Primary,IL,SFR_Dt,Rate/Term
103480658,"284,000",756,48.685,N,Primary,NJ,SFR_Dt,Rate/Term
103480660,"362,500",788,34.164,N,Primary,ME,SFR_At,Rate/Term
103480676,"148,000",693,43.173,N,Primary,MO,SFR_Dt,Cashout
103480714,"185,000",742,19.871,N,Primary,OH,SFR_Dt,Cashout
103480715,"339,000",702,40.391,N,Primary,OH,SFR_Dt,Rate/Term
103480729,"346,800",761,40.742,N,NOO,CA,CondoHi,Rate/Term
103480776,"250,000",691,32.732,N,Primary,CA,SFR_Dt,Cashout
103480849,"162,250",805,24.823,N,Primary,GA,SFR_Dt,Rate/Term
103480896,"240,000",770,48.157,N,Primary,TN,SFR_At,Cashout
103480898,"137,750",760,33.303,N,Primary,FL,SFR_Dt,Purchase
103480963,"344,500",707,35.161,N,Primary,CO,SFR_Dt,Rate/Term
103481005,"594,014",754,45.05,Y,Primary,WA,SFR_At,Rate/Term
103481008,"315,200",752,38.105,N,Primary,UT,SFR_Dt,Rate/Term
103481030,"417,600",766,26.22,N,Second,MA,SFR_Dt,Purchase
103481090,"186,500",642,35.132,N,Primary,MT,SFR_Dt,Cashout
103481136,"297,000",701,26.988,N,Primary,CO,SFR_At,Cashout
103481139,"293,600",791,40.346,N,Primary,WA,SFR_Dt,Cashout
103481169,"100,000",786,44.233,N,Primary,GA,SFR_Dt,Cashout
103481173,"195,200",749,22.997,N,Primary,GA,SFR_At,Cashout
103481201,"500,000",780,21.319,Y,Primary,MD,SFR_Dt,Rate/Term
103481290,"354,000",784,32.345,N,Primary,VA,SFR_At,Rate/Term
103481351,"346,000",804,29.327,N,Primary,CA,SFR_At,Rate/Term
103481436,"310,000",785,37.828,N,Primary,CA,SFR_At,Rate/Term
103481441,"400,000",804,40.323,N,Primary,CA,SFR_Dt,Cashout
103481469,"238,000",800,27.237,N,Primary,NJ,SFR_Dt,Cashout
103481486,"100,000",790,42.064,N,Second,FL,CondoMid,Purchase
103481501,"172,600",800,48.811,N,Primary,NV,SFR_Dt,Rate/Term
103481511,"185,250",789,32.084,N,Primary,OR,SFR_Dt,Rate/Term
103481529,"423,700",809,31.014,N,Primary,CT,SFR_Dt,Purchase
103481566,"249,600",765,28.943,N,Primary,CO,SFR_Dt,Cashout
103481588,"184,000",704,32.726,N,Primary,SC,SFR_Dt,Cashout
103481596,"432,000",744,29.159,N,Primary,VA,SFR_Dt,Cashout
103481642,"136,000",702,18.797,N,Primary,GA,SFR_Dt,Rate/Term
103481643,"159,080",688,40.239,N,Primary,WI,SFR_Dt,Purchase
103481644,"272,000",677,43.626,N,Primary,MA,SFR_Dt,Cashout
103481713,"271,852",802,28.281,N,Primary,CA,SFR_Dt,Rate/Term
103481717,"450,000",745,35.651,N,Primary,CA,SFR_Dt,Cashout
103481731,"223,000",805,37.255,N,Primary,NV,SFR_At,Cashout
103481746,"297,000",749,26.991,N,Primary,WA,SFR_Dt,Cashout
103481752,"274,700",745,39.519,N,Primary,WI,SFR_Dt,Rate/Term
