LoanID,"Price, P_ijk","Pool Opton, j","Servicer, k"
103429157,104.0065804246580,pool_382,Pingora
103429157,103.9972061780820,pool_366,Retained
103429157,103.9704554246580,pool_167,Pingora
103429157,103.9502631780820,pool_174,Retained
103429157,103.8904554246580,pool_393,Pingora
103429157,103.8392054246580,pool_177,Pingora
103429157,103.8222061780820,pool_379,Retained
103429157,103.6365131780820,pool_166,Retained
103429157,103.6360804246580,pool_22,Pingora
103429157,103.6060804246580,pool_406,Pingora
103429157,103.6008311780820,pool_368,Retained
103429157,103.5909554246580,pool_395,Pingora
103429157,103.5570811780820,pool_381,Retained
103429157,103.5329554246580,pool_25,Pingora
103429157,103.5052631780820,pool_176,Retained
103429157,103.4815804246580,pool_408,Pingora
103429157,103.4722061780820,pool_392,Retained
103429157,103.3158881780820,pool_21,Retained
103429157,103.2123304246580,pool_249,Pingora
103429157,103.1990131780820,pool_24,Retained
103429157,103.1878311780820,pool_405,Retained
103429157,103.1534554246580,pool_252,Pingora
103429157,103.1414561780820,pool_394,Retained
103429157,103.0320811780820,pool_407,Retained
103429157,102.7940811780820,pool_248,Retained
103429157,102.7039561780820,pool_251,Retained
103429505,100.8384072328770,pool_5,Retained
103429505,100.8144403503710,pool_6,Two Harbors
103429505,100.7456345100730,pool_7,Pingora
103429505,100.6052762328770,pool_232,Retained
103429505,100.5966345100730,pool_234,Pingora
103429505,100.5876403505240,pool_233,Two Harbors
103429505,99.5652822328767,pool_9,Retained
103429505,99.5413153503712,pool_10,Two Harbors
103429505,99.4550095100725,pool_11,Pingora
103429505,99.4491512328767,pool_236,Retained
103429505,99.4405095100725,pool_238,Pingora
103429505,99.4315153505238,pool_237,Two Harbors
103429553,101.5088185036450,pool_6,Two Harbors
103429553,101.5046088767120,pool_5,Retained
103429553,101.4316028708410,pool_7,Pingora
103429553,100.4944435036450,pool_10,Two Harbors
103429553,100.4902338767120,pool_9,Retained
103429553,100.3997278708410,pool_11,Pingora
103429968,101.2630495205480,pool_232,Retained
103429968,101.1651445205480,pool_383,Retained
103429968,101.1608012989740,pool_233,Two Harbors
103429968,101.0776445205480,pool_396,Retained
103429968,101.0649718086980,pool_234,Pingora
103429968,101.0373762989740,pool_384,Two Harbors
103429968,101.0281718086980,pool_385,Pingora
103429968,100.9901445205480,pool_236,Retained
103429968,100.9498762989740,pool_397,Two Harbors
103429968,100.9406718086980,pool_398,Pingora
103429968,100.8623762989740,pool_237,Two Harbors
103429968,100.8531718086980,pool_238,Pingora
103430032,101.9540392409170,pool_6,Two Harbors
103430032,101.8577248806710,pool_7,Pingora
103430032,101.8105221205480,pool_5,Retained
103430032,101.4155792410690,pool_233,Two Harbors
103430032,101.4027248806710,pool_234,Pingora
103430032,101.3503542409170,pool_10,Two Harbors
103430032,101.2747498806710,pool_11,Pingora
103430032,101.2630495205480,pool_232,Retained
103430032,101.2305095205480,pool_9,Retained
103430032,101.1407498806710,pool_238,Pingora
103430032,101.1171542410690,pool_237,Two Harbors
103430032,100.9901445205480,pool_236,Retained
103430046,101.2584847996370,pool_6,Two Harbors
103430046,101.2546088767120,pool_5,Retained
103430046,101.2211907829290,pool_7,Pingora
103430046,100.2441097996370,pool_10,Two Harbors
103430046,100.2402338767120,pool_9,Retained
103430046,100.1893157829290,pool_11,Pingora
103430102,103.7484164520550,pool_182,Retained
103430102,103.0450414520550,pool_185,Retained
103430102,102.8109164520550,pool_9,Retained
103430102,101.8887914520550,pool_13,Retained
103430210,102.7946694520550,pool_142,Retained
103430210,102.7317374660910,pool_144,Pingora
103430210,102.7071694520550,pool_155,Retained
103430210,102.6446517909950,pool_143,Two Harbors
103430210,102.6442374660910,pool_157,Pingora
103430210,102.5571517909950,pool_156,Two Harbors
103430210,102.5102944520550,pool_9,Retained
103430210,102.4633624660910,pool_372,Pingora
103430210,102.4473624660910,pool_11,Pingora
103430210,102.4196124660910,pool_385,Pingora
103430210,102.3905214520550,pool_370,Retained
103430210,102.3602767909950,pool_10,Two Harbors
103430210,102.3467714520550,pool_383,Retained
103430210,102.3321124660910,pool_398,Pingora
103430210,102.2592714520550,pool_396,Retained
103430210,102.2500767911470,pool_371,Two Harbors
103430210,102.2446124660910,pool_238,Pingora
103430210,102.2063267911470,pool_384,Two Harbors
103430210,102.1717714520550,pool_236,Retained
103430210,102.1188267911470,pool_397,Two Harbors
103430210,102.0313267911470,pool_237,Two Harbors
103430210,101.9381069520550,pool_145,Retained
103430210,101.9070499660910,pool_147,Pingora
103430210,101.7880892909950,pool_146,Two Harbors
103430210,101.5422374660910,pool_375,Pingora
103430210,101.5334194520550,pool_158,Retained
103430210,101.5023624660910,pool_160,Pingora
103430210,101.4225214520550,pool_373,Retained
103430210,101.3834017909950,pool_159,Two Harbors
103430210,101.3453624660910,pool_388,Pingora
103430210,101.2820767911470,pool_374,Two Harbors
103430210,101.2709194520550,pool_168,Retained
103430210,101.2398624660910,pool_170,Pingora
103430210,101.2256464520550,pool_386,Retained
103430210,101.1922374660910,pool_401,Pingora
103430210,101.1209017909950,pool_169,Two Harbors
103430210,101.0852017911470,pool_387,Two Harbors
103430210,101.0725214520550,pool_399,Retained
103430210,101.0521694520550,pool_13,Retained
103430210,101.0211124660910,pool_15,Pingora
103430210,100.9320767911470,pool_400,Two Harbors
103430210,100.9021517909950,pool_14,Two Harbors
103430210,100.8641124660910,pool_242,Pingora
103430210,100.7443964520550,pool_240,Retained
103430210,100.6039517911470,pool_241,Two Harbors
103430265,102.6237884821920,pool_5,Retained
103430265,102.6036120821920,pool_98,Retained
103430265,102.4942370821920,pool_9,Retained
103430265,102.4843389139840,pool_6,Two Harbors
103430265,102.4745640821920,pool_325,Retained
103430265,102.4543089139840,pool_99,Two Harbors
103430265,102.3997456790500,pool_97,Pingora
103430265,102.3913668721920,pool_232,Retained
103430265,102.3651890821920,pool_236,Retained
103430265,102.3449339139840,pool_10,Two Harbors
103430265,102.2903706790500,pool_8,Pingora
103430265,102.2548589141040,pool_326,Two Harbors
103430265,102.2173456790500,pool_324,Pingora
103430265,102.1454839141040,pool_237,Two Harbors
103430265,102.1404749141040,pool_233,Two Harbors
103430265,102.1079706790500,pool_235,Pingora
103430265,102.0964956790500,pool_4,Pingora
103430265,101.7863456790500,pool_231,Pingora
103430326,101.5632044523580,pool_6,Two Harbors
103430326,101.5605221205480,pool_5,Retained
103430326,101.4685323313020,pool_7,Pingora
103430326,100.9805095205480,pool_9,Retained
103430326,100.9595194523580,pool_10,Two Harbors
103430326,100.9064823313020,pool_11,Pingora
103430374,100.9943133868270,pool_6,Two Harbors
103430374,100.9799832054790,pool_5,Retained
103430374,100.9421352054790,pool_232,Retained
103430374,100.9374008868270,pool_3,Two Harbors
103430374,100.8987552016180,pool_4,Pingora
103430374,100.8923133869470,pool_233,Two Harbors
103430374,100.8890242304790,pool_2,Retained
103430374,100.8138052016180,pool_231,Pingora
103430374,100.7021927016180,pool_1,Pingora
103430374,100.6610172804790,pool_229,Retained
103430374,100.6284558869470,pool_230,Two Harbors
103430374,100.4289177016180,pool_228,Pingora
103430384,106.7036059581830,pool_152,Pingora
103430384,106.5183595342470,pool_151,Retained
103430384,106.4192309581830,pool_165,Pingora
103430384,106.3611059581830,pool_154,Pingora
103430384,106.2603559581830,pool_380,Pingora
103430384,106.2339845342470,pool_164,Retained
103430384,106.1576095342470,pool_153,Retained
103430384,106.0911059581830,pool_175,Pingora
103430384,105.9695445342470,pool_379,Retained
103430384,105.9103559581830,pool_393,Pingora
103430384,105.9058595342470,pool_174,Retained
103430384,105.7048559581830,pool_167,Pingora
103430384,105.6259809581830,pool_406,Pingora
103430384,105.6195445342470,pool_392,Retained
103430384,105.5736059581830,pool_177,Pingora
103430384,105.5013595342470,pool_166,Retained
103430384,105.4769809581830,pool_382,Pingora
103430384,105.4567309581830,pool_22,Pingora
103430384,105.3701095342470,pool_176,Retained
103430384,105.3351695342470,pool_405,Retained
103430384,105.2714845342470,pool_21,Retained
103430384,105.2673559581830,pool_25,Pingora
103430384,105.2322309581830,pool_249,Pingora
103430384,105.1549195342470,pool_381,Retained
103430384,105.0638595342470,pool_24,Retained
103430384,105.0613559581830,pool_395,Pingora
103430384,104.9519809581830,pool_408,Pingora
103430384,104.9414195342470,pool_248,Retained
103430384,104.7392945342470,pool_394,Retained
103430384,104.6299195342470,pool_407,Retained
103430384,104.6238559581830,pool_252,Pingora
103430384,104.3017945342470,pool_251,Retained
103430576,101.4324031643840,pool_234,Pingora
103430576,101.3173495205480,pool_233,Two Harbors
103430576,101.2630495205480,pool_232,Retained
103430576,101.1839281643840,pool_238,Pingora
103430576,101.0189245205480,pool_237,Two Harbors
103430576,100.9901445205480,pool_236,Retained
103430725,102.9539756575340,pool_325,Retained
103430725,102.8720037825340,pool_326,Two Harbors
103430725,102.8446006575340,pool_236,Retained
103430725,102.7922231575340,pool_324,Pingora
103430725,102.7626287825340,pool_237,Two Harbors
103430725,102.6828481575340,pool_235,Pingora
103430731,102.2759561643840,pool_129,Retained
103430731,102.2322061643840,pool_142,Retained
103430731,102.1863431642310,pool_130,Two Harbors
103430731,102.1663786643840,pool_5,Retained
103430731,102.1524491642310,pool_6,Two Harbors
103430731,102.1486463150680,pool_131,Pingora
103430731,102.1447061643840,pool_155,Retained
103430731,102.1425931642310,pool_143,Two Harbors
103430731,102.1048963150680,pool_144,Pingora
103430731,102.0550931642310,pool_156,Two Harbors
103430731,102.0173963150680,pool_157,Pingora
103430731,101.9978901643840,pool_357,Retained
103430731,101.9642713150680,pool_359,Pingora
103430731,101.9541401643840,pool_370,Retained
103430731,101.9478311643840,pool_9,Retained
103430731,101.9205213150680,pool_372,Pingora
103430731,101.9157681643840,pool_358,Two Harbors
103430731,101.9157463150690,pool_7,Pingora
103430731,101.9103901643840,pool_383,Retained
103430731,101.8767713150680,pool_385,Pingora
103430731,101.8720181643840,pool_371,Two Harbors
103430731,101.8582181642310,pool_10,Two Harbors
103430731,101.8282681643840,pool_384,Two Harbors
103430731,101.8228901643840,pool_396,Retained
103430731,101.8205213150680,pool_11,Pingora
103430731,101.7892713150680,pool_398,Pingora
103430731,101.7407681643840,pool_397,Two Harbors
103430731,101.7353901643840,pool_236,Retained
103430731,101.7124731643840,pool_233,Two Harbors
103430731,101.7024987893840,pool_232,Retained
103430731,101.7017713150680,pool_238,Pingora
103430731,101.6532681643840,pool_237,Two Harbors
103430731,101.5482463150690,pool_234,Pingora
103430775,100.3549832054790,pool_5,Retained
103430775,100.3399705643340,pool_6,Two Harbors
103430775,100.3171352054790,pool_232,Retained
103430775,100.2830580643340,pool_3,Two Harbors
103430775,100.2640242304790,pool_2,Retained
103430775,100.2482059490690,pool_4,Pingora
103430775,100.2379705644540,pool_233,Two Harbors
103430775,100.1632559490690,pool_231,Pingora
103430775,100.0469559490690,pool_1,Pingora
103430775,100.0360172804790,pool_229,Retained
103430775,99.9741130644538,pool_230,Two Harbors
103430775,99.7743059490692,pool_228,Pingora
103430828,101.5046088767120,pool_5,Retained
103430828,101.4438669059890,pool_6,Two Harbors
103430828,101.3959136673860,pool_7,Pingora
103430828,100.4902338767120,pool_9,Retained
103430828,100.4294919059890,pool_10,Two Harbors
103430828,100.3640386673860,pool_11,Pingora
103430834,102.6237884821920,pool_5,Retained
103430834,102.6036120821920,pool_90,Retained
103430834,102.6036120821920,pool_98,Retained
103430834,102.5736634389020,pool_6,Two Harbors
103430834,102.5436334389020,pool_91,Two Harbors
103430834,102.5436334389020,pool_99,Two Harbors
103430834,102.5183140821920,pool_317,Retained
103430834,102.4942370821920,pool_9,Retained
103430834,102.4745640821920,pool_325,Retained
103430834,102.4627398229330,pool_89,Pingora
103430834,102.4627398229330,pool_97,Pingora
103430834,102.4342584389020,pool_10,Two Harbors
103430834,102.3913668721920,pool_232,Retained
103430834,102.3879334390210,pool_318,Two Harbors
103430834,102.3651890821920,pool_236,Retained
103430834,102.3533648229330,pool_8,Pingora
103430834,102.3441834390210,pool_326,Two Harbors
103430834,102.3240898229330,pool_316,Pingora
103430834,102.2803398229330,pool_324,Pingora
103430834,102.2348084390210,pool_237,Two Harbors
103430834,102.2297994390210,pool_233,Two Harbors
103430834,102.1944898229330,pool_4,Pingora
103430834,102.1709648229330,pool_235,Pingora
103430834,101.8825898229330,pool_231,Pingora
103430989,101.8242954096080,pool_6,Two Harbors
103430989,101.8105221205480,pool_5,Retained
103430989,101.6323499865410,pool_7,Pingora
103430989,101.2305095205480,pool_9,Retained
103430989,101.2206104096080,pool_10,Two Harbors
103430989,101.0772749865410,pool_11,Pingora
103430997,103.5104265112330,pool_185,Retained
103430997,103.2760627512330,pool_416,Retained
103430997,103.0397202054790,pool_184,Pingora
103430997,102.8684066712330,pool_188,Retained
103430997,102.8347202054790,pool_415,Pingora
103430997,102.5737202054790,pool_187,Pingora
103430997,102.5267656712330,pool_419,Retained
103430997,102.3541765112330,pool_13,Retained
103430997,102.2536702054790,pool_418,Pingora
103430997,102.1198127512330,pool_240,Retained
103430997,101.8834702054790,pool_12,Pingora
103430997,101.7434066712330,pool_17,Retained
103430997,101.6784702054790,pool_239,Pingora
103430997,101.4487202054790,pool_16,Pingora
103430997,101.4330156712330,pool_244,Retained
103430997,101.1599202054790,pool_243,Pingora
103431023,97.8925287256941,pool_230,Two Harbors
103431023,97.8894513287671,pool_229,Retained
103431023,97.7913170995738,pool_228,Pingora
103431066,103.2602944520550,pool_9,Retained
103431066,103.2051965503480,pool_10,Two Harbors
103431066,103.1477262692880,pool_11,Pingora
103431066,101.8021694520550,pool_13,Retained
103431066,101.7470715503480,pool_14,Two Harbors
103431066,101.7214762692880,pool_15,Pingora
103431297,101.2630495205480,pool_232,Retained
103431297,101.2307695205480,pool_454,Retained
103431297,100.9901445205480,pool_236,Retained
103431370,104.3831025675150,pool_139,Pingora
103431370,104.3831025675150,pool_152,Pingora
103431370,104.3127631780820,pool_138,Retained
103431370,104.3127631780820,pool_151,Retained
103431370,104.2362275675150,pool_141,Pingora
103431370,104.1521381780820,pool_140,Retained
103431370,104.1268525675150,pool_154,Pingora
103431370,104.0987275675150,pool_165,Pingora
103431370,104.0427631780820,pool_153,Retained
103431370,104.0283881780820,pool_164,Retained
103431370,103.9156025675150,pool_367,Pingora
103431370,103.7706025675150,pool_175,Pingora
103431370,103.7472061780820,pool_366,Retained
103431370,103.7406025675150,pool_380,Pingora
103431370,103.7002631780820,pool_174,Retained
103431370,103.5722061780820,pool_379,Retained
103431370,103.5504775675150,pool_369,Pingora
103431370,103.5067275675150,pool_382,Pingora
103431370,103.4706025675150,pool_167,Pingora
103431370,103.3906025675150,pool_393,Pingora
103431370,103.3865131780820,pool_166,Retained
